"4,""1574108081"",""Tue Apr 21 04:16:40 PDT 2009"",""NO_QUERY"",""chrisovenden"",""It sure is sunny today  ? http://blip.fm/~4oqji""";;;;;;;;;
"4,""1574108146"",""Tue Apr 21 04:16:42 PDT 2009"",""NO_QUERY"",""darenBBC"",""@wisequeen feb not fen """;;;;;;;;;
"4,""1574108148"",""Tue Apr 21 04:16:42 PDT 2009"",""NO_QUERY"",""LesleyHarley"",""@TrivialTwit  I wonder how many people actually check it """;;;;;;;;;
"4,""1574108184"",""Tue Apr 21 04:16:42 PDT 2009"",""NO_QUERY"",""TerraCookies"",""@JonathanAalbers  #photography Nice. I esp. like Artis Amsterdam II and Spanish Ruin IV """;;;;;;;;;
"4,""1574108207"",""Tue Apr 21 04:16:42 PDT 2009"",""NO_QUERY"",""lynea8472"",""I'm on twitter, myspace, twitter i'm charging my phone &amp";;;;;;;;;
"4,""1574108226"",""Tue Apr 21 04:16:43 PDT 2009"",""NO_QUERY"",""natashasaurus"",""tight jeans double d's makin me go *whistles* LOLL!! 3oh!3 are the awesomest band """;" ipod, and to top it off, i'm buying JONAS stuff """;;;;;;;;
"4,""1574108306"",""Tue Apr 21 04:16:44 PDT 2009"",""NO_QUERY"",""somethingfischy"",""Andy's gone, so I had to make my own coffee and feed the cats this morning.  I miss him...  """;;;;;;;;;
"4,""1574108309"",""Tue Apr 21 04:16:45 PDT 2009"",""NO_QUERY"",""BrianAnthony80"",""communicate verbally. I love email &amp";;;;;;;;;
"4,""1574108347"",""Tue Apr 21 04:16:45 PDT 2009"",""NO_QUERY"",""bfheroes"",""login issues resolved  http://tinyurl.com/dndrmr""";" twitter a lot more! I actually talk with u guys more than my own family! God bless u guys! NiceOne """;;;;;;;;
"4,""1574108417"",""Tue Apr 21 04:16:46 PDT 2009"",""NO_QUERY"",""kiarajonas"",""omg jbs album cover so amazing ! cant wait for it """;;;;;;;;;
"4,""1574108549"",""Tue Apr 21 04:16:48 PDT 2009"",""NO_QUERY"",""Aquarius2009"",""@RealHughJackman Oh, you're getting your hand/footprint thing today!  I hope I can fall asleep in time to wake up in time to go! """;;;;;;;;;
"4,""1574108598"",""Tue Apr 21 04:16:49 PDT 2009"",""NO_QUERY"",""RawwrRachel"",""@iamchrisc kbyee have fun even tho its almost impossible """;;;;;;;;;
"4,""1574108695"",""Tue Apr 21 04:16:50 PDT 2009"",""NO_QUERY"",""randomus_r"",""Eagerly awaiting for the results of the @yummycocoa giveaway """;;;;;;;;;
"4,""1574108709"",""Tue Apr 21 04:16:51 PDT 2009"",""NO_QUERY"",""plu"",""@Hordern Well don't show the the next one -  just got side swiped by a semi got a pic but not clear enough  He kept going after I stopped""";;;;;;;;;
"4,""1574108717"",""Tue Apr 21 04:16:51 PDT 2009"",""NO_QUERY"",""TomyMMX"",""Sneezing in 1000 pics per second with underlying opera music - http://tinyurl.com/c5ovmb """;;;;;;;;;
"4,""1574108761"",""Tue Apr 21 04:16:51 PDT 2009"",""NO_QUERY"",""Loungevamp"",""Just had the giggles in a serious project review meeting. Not exactly anarchy in the work place but broke the tension if nothing else """;;;;;;;;;
"4,""1574108779"",""Tue Apr 21 04:16:51 PDT 2009"",""NO_QUERY"",""rajasa"",""@chibialfa is there any new games worth checking? My last games are GTA China town, Rhythm Heaven, Touch Mechanic and Trackmania """;;;;;;;;;
"4,""1574108806"",""Tue Apr 21 04:16:52 PDT 2009"",""NO_QUERY"",""MarieBodin"",""enjoying the day """;;;;;;;;;
"4,""1574108868"",""Tue Apr 21 04:16:54 PDT 2009"",""NO_QUERY"",""Saralino"",""LUNCH-TIME!!! stomach's still rumbling, but &quot";;;;;;;;;
"4,""1574108938"",""Tue Apr 21 04:16:54 PDT 2009"",""NO_QUERY"",""SamiSteele"",""Gonna have some sun on my skin and create a much needed tan  x""";kinder pinugin&quot;" is waiting for my stomach """;;;;;;;
"4,""1574109081"",""Tue Apr 21 04:16:56 PDT 2009"",""NO_QUERY"",""xxxAmyLeannexxx"",""@youmeatsix have a safe journey back  x""";;;;;;;;;
"4,""1574109085"",""Tue Apr 21 04:16:57 PDT 2009"",""NO_QUERY"",""indiebeats"",""@ohindiegirl http://twitpic.com/3pg7r - love that you have an old record player, very spiffy. and kudos on the Harry Potter book """;;;;;;;;;
"4,""1574109179"",""Tue Apr 21 04:16:58 PDT 2009"",""NO_QUERY"",""e_string"",""@kamikazekitten Happy birthday!! Hope it's a great one """;;;;;;;;;
"4,""1574109208"",""Tue Apr 21 04:16:58 PDT 2009"",""NO_QUERY"",""geekissuper"",""@justroxonmute Well done Rox  totally happy for you. Come over some time before the school day starts dude. I miss you &lt";;;;;;;;;
"4,""1574109221"",""Tue Apr 21 04:16:58 PDT 2009"",""NO_QUERY"",""veilin"",""@mileycyrus http://twitpic.com/3o4az - sweet! i love you! """;"3""";;;;;;;;
"4,""1574109270"",""Tue Apr 21 04:16:59 PDT 2009"",""NO_QUERY"",""nickystokes"",""@mammaginge I think I shall put some sun factor on my nose, coz that's the first thing to go red   What a lovely day! XXXX""";;;;;;;;;
"4,""1574109329"",""Tue Apr 21 04:17:01 PDT 2009"",""NO_QUERY"",""Novemberkid"",""Girls Just Wanna Have Fun !  &lt";;;;;;;;;
"4,""1574109366"",""Tue Apr 21 04:17:01 PDT 2009"",""NO_QUERY"",""Gino_Jackman"",""@Aurora_Bellini thanks sweety! but you knwo how i look  so nothing new for you!""";" 333""";;;;;;;;
"4,""1574109478"",""Tue Apr 21 04:17:02 PDT 2009"",""NO_QUERY"",""GlennCoolier"",""I am sitting just creating my first twitter """;;;;;;;;;
"4,""1574109540"",""Tue Apr 21 04:17:04 PDT 2009"",""NO_QUERY"",""disco_rabbit"",""@Becky_1991 hell yeah  Bcz I miss them lol. whatssup""";;;;;;;;;
"4,""1574109552"",""Tue Apr 21 04:17:03 PDT 2009"",""NO_QUERY"",""musey"",""@M_2_M omg that is so supercuuuute """;;;;;;;;;
"4,""1574109595"",""Tue Apr 21 04:17:04 PDT 2009"",""NO_QUERY"",""EverywhereTrip"",""@chrisguillebeau oh, and it should easily fit in an envelope and not break """;;;;;;;;;
"4,""1574109600"",""Tue Apr 21 04:17:04 PDT 2009"",""NO_QUERY"",""daniela_suhanea"",""http://twitpic.com/3pigo - Vote for design nr. 1 on http://tinyurl.com/c48ykg. To vote you must have an account. """;;;;;;;;;
"4,""1574109644"",""Tue Apr 21 04:17:05 PDT 2009"",""NO_QUERY"",""RealWorldCara"",""@mkellner wow thats awesome!! Have fun """;;;;;;;;;
"4,""1574109687"",""Tue Apr 21 04:17:05 PDT 2009"",""NO_QUERY"",""iuliavoica"",""Morning! Spring is in the air  getting ready for a new day.""";;;;;;;;;
"4,""1574109706"",""Tue Apr 21 04:17:06 PDT 2009"",""NO_QUERY"",""essdas"",""is listening to Pink Floyd after *ages*. The Earls Court (Pulse concert) version of Learning To Fly is wonderful """;;;;;;;;;
"4,""1574109774"",""Tue Apr 21 04:17:07 PDT 2009"",""NO_QUERY"",""robcthegeek"",""@ianfnelson It drives me mad because I feel like such a n00b at #openspacecode - LOT of talent there """;;;;;;;;;
"4,""1574109813"",""Tue Apr 21 04:17:08 PDT 2009"",""NO_QUERY"",""sillybeggar"",""@whyhellosweetie Thanks!  If you receive any of my future tweets *before* I write them, could you pass them back so I know what to write! """;;;;;;;;;
"4,""1574109824"",""Tue Apr 21 04:17:07 PDT 2009"",""NO_QUERY"",""hopeless"",""@shane_murphy #13 seems to be how many people react to having a camera pointed at them  http://short.ie/vg5m3o""";;;;;;;;;
"4,""1574109843"",""Tue Apr 21 04:17:08 PDT 2009"",""NO_QUERY"",""Kalediscope"",""@RobCoats with half of the moxy, dedication n hard work u put into those business deals, n make sure she's ready and u r too """;;;;;;;;;
"4,""1574109888"",""Tue Apr 21 04:17:09 PDT 2009"",""NO_QUERY"",""burnsra"",""@jbane09 yes!  Maybe I learned something after 3 kids...or I just happened to turn on my &quot";;;;;;;;;
"4,""1574109891"",""Tue Apr 21 04:17:09 PDT 2009"",""NO_QUERY"",""jessicaann32531"",""@gfalcone601 i hope you have a good day and thank you for responding to my tweet yesterday that was veryy nice of you  you can tweet back.""";listening ears&quot;" at the right time. """;;;;;;;
"4,""1574109912"",""Tue Apr 21 04:17:09 PDT 2009"",""NO_QUERY"",""kristensquire"",""@theletterj1 Sleep is quite fantastic and I hope you get some as well. """;;;;;;;;;
"4,""1574110015"",""Tue Apr 21 04:17:11 PDT 2009"",""NO_QUERY"",""binamoon"",""ina is now on twitter... follow her @InaGlam  haha... oh yes...""";;;;;;;;;
"4,""1574110038"",""Tue Apr 21 04:17:11 PDT 2009"",""NO_QUERY"",""GSMHelpdesk"",""Just fooled the police outside  LOL. It's always good to exactly know what the legislation rules are.""";;;;;;;;;
"4,""1574110118"",""Tue Apr 21 04:17:11 PDT 2009"",""NO_QUERY"",""fabprincess07"",""says gud evening (bye) kakauwi lng glng town  http://plurk.com/p/pcevt""";;;;;;;;;
"4,""1574110144"",""Tue Apr 21 04:17:12 PDT 2009"",""NO_QUERY"",""Heather_Lin"",""Good morning!!  Did someone say new ink??  You read my mind!!  """;;;;;;;;;
"4,""1574110174"",""Tue Apr 21 04:17:12 PDT 2009"",""NO_QUERY"",""gabrielva"",""@mark_wade Because regex testers sucks.  Need help?""";;;;;;;;;
"4,""1574126778"",""Tue Apr 21 04:21:10 PDT 2009"",""NO_QUERY"",""JeremyBeeler"",""is glad the week is turning to be just about as good as the weekend was.  """;;;;;;;;;
"4,""1574126786"",""Tue Apr 21 04:21:11 PDT 2009"",""NO_QUERY"",""AussieGal999"",""@justads  Good Ads vs Bad Ads, let me know who wins out """;;;;;;;;;
"4,""1574126791"",""Tue Apr 21 04:21:10 PDT 2009"",""NO_QUERY"",""Ben_Hall"",""&quot";;;;;;;;;
"4,""1574126822"",""Tue Apr 21 04:21:12 PDT 2009"",""NO_QUERY"",""Jim_Peggy_Hobbs"",""@workingmoms A Great Day to get organized """;development is really f--king sexy&quot;" great comment  #gknr""";;;;;;;
"4,""1574126865"",""Tue Apr 21 04:21:11 PDT 2009"",""NO_QUERY"",""cesarstafe"",""Starting my day with Coldplay on the radio!!soft, soft, and later than mid morning maybe  something with more power!Molotov, why not?! """;;;;;;;;;
"4,""1574126902"",""Tue Apr 21 04:21:12 PDT 2009"",""NO_QUERY"",""gracerxiaxia"",""Latest:   about 1 year ago -_-""";;;;;;;;;
"4,""1574126917"",""Tue Apr 21 04:21:12 PDT 2009"",""NO_QUERY"",""Marz305"",""@perezhilton Good Luck """;;;;;;;;;
"4,""1574126921"",""Tue Apr 21 04:21:12 PDT 2009"",""NO_QUERY"",""FeliciaSlattery"",""@tonylaidig thanks Tony! I saw you're speaking at Unmarketing 6 this year. That will be awesome for you. Your info rocks """;;;;;;;;;
"4,""1574126922"",""Tue Apr 21 04:21:13 PDT 2009"",""NO_QUERY"",""troubalex"",""@gestalterhuette Fine. At least most of the time. """;;;;;;;;;
"4,""1574127190"",""Tue Apr 21 04:21:16 PDT 2009"",""NO_QUERY"",""xxbiancaa"",""@xsophiejane did you win the tickets to Demi??  When does she come to London? """;;;;;;;;;
"4,""1574127209"",""Tue Apr 21 04:21:16 PDT 2009"",""NO_QUERY"",""shorayamuis"",""@sylbree in my previous tweet, i meant worrying, i'm not used to use mom's phone. Lol """;;;;;;;;;
"4,""1574127282"",""Tue Apr 21 04:21:18 PDT 2009"",""NO_QUERY"",""hasbean"",""@LanceLavazza LOL I'm getting used to it now """;;;;;;;;;
"4,""1574127295"",""Tue Apr 21 04:21:18 PDT 2009"",""NO_QUERY"",""sophiaxavier"",""Ah!! I'm totally exhausted..Feel like relaxing.. """;;;;;;;;;
"4,""1574127313"",""Tue Apr 21 04:21:18 PDT 2009"",""NO_QUERY"",""hooeyspewer"",""@DanCMos The photos looked like all of you had an amazing time - and the weather actually cooperated. I was glad to see the smiling faces """;;;;;;;;;
"4,""1574127359"",""Tue Apr 21 04:21:18 PDT 2009"",""NO_QUERY"",""mahadewa"",""@arisaja Let's see, Lightning Fast ? """;;;;;;;;;
"4,""1574127480"",""Tue Apr 21 04:21:20 PDT 2009"",""NO_QUERY"",""brantstevens"",""@Monty_burns this is true i have to admit but id still take you on a lovely date """;;;;;;;;;
"4,""1574127505"",""Tue Apr 21 04:21:20 PDT 2009"",""NO_QUERY"",""finickymia"",""@chicogarcia it takes practice and a lot of patience to use CS3  I looked for tutorials online to help me""";;;;;;;;;
"4,""1574127571"",""Tue Apr 21 04:21:21 PDT 2009"",""NO_QUERY"",""lianacordes"",""&amp";;;;;;;;;
"4,""1574127586"",""Tue Apr 21 04:21:22 PDT 2009"",""NO_QUERY"",""_toray"",""17 again ..... again tomorrow haha """; not 2 mention i had 2 blue water 4 minute timers!Time sure goes fast!I put shampoo, conditioner,then body wash-shamp&amp;"cond:sunsilk brand """;;;;;;;
"4,""1574127597"",""Tue Apr 21 04:21:22 PDT 2009"",""NO_QUERY"",""Jinxie_G"",""@DrRus Well, now I'll definitely have to watch Red Eye! """;;;;;;;;;
"4,""1574127617"",""Tue Apr 21 04:21:23 PDT 2009"",""NO_QUERY"",""WendyM"",""@PopDaddy this and that mostly  working, day-to-day nonsense. the usual. how you doin?""";;;;;;;;;
"4,""1574127745"",""Tue Apr 21 04:21:25 PDT 2009"",""NO_QUERY"",""Tattooed_Mummy"",""@professorzed http://tinyurl.com/64azzj just for you! """;;;;;;;;;
"4,""1574127753"",""Tue Apr 21 04:21:25 PDT 2009"",""NO_QUERY"",""la0dr3y"",""is feeling great today..she made me smile  and the sun is back yeaaa !!""";;;;;;;;;
"4,""1574127774"",""Tue Apr 21 04:21:25 PDT 2009"",""NO_QUERY"",""Floris"",""@ipodtouch15 Wha? You can't twitter with washed hair? You need to twitter dirty? """;;;;;;;;;
"4,""1574127806"",""Tue Apr 21 04:21:25 PDT 2009"",""NO_QUERY"",""MarlasMud"",""Buy 2 and get 1 free! On my website! Just email your choices to Marla@BisqueBeadSupply.com   Now till April 30th!""";;;;;;;;;
"4,""1574127837"",""Tue Apr 21 04:21:25 PDT 2009"",""NO_QUERY"",""momofuzz12"",""After months of hip hop I still feel like all i've really accomplished is looking like a fish out of water flopping around. """;;;;;;;;;
"4,""1574127895"",""Tue Apr 21 04:21:26 PDT 2009"",""NO_QUERY"",""pinkghurl"",""i'm on PLURK! buzz me!  http://www.plurk.com/angel_is_loove  my karma is really not good..please help me earn back my karma! """;;;;;;;;;
"4,""1574127904"",""Tue Apr 21 04:21:26 PDT 2009"",""NO_QUERY"",""Ceena"",""@lolosianipar haha  yes, i do. I should start getting rid of the habit """;;;;;;;;;
"4,""1574127985"",""Tue Apr 21 04:21:27 PDT 2009"",""NO_QUERY"",""richard_iorio"",""@teampreston Check your email. """;;;;;;;;;
"4,""1574128013"",""Tue Apr 21 04:21:27 PDT 2009"",""NO_QUERY"",""mneylon"",""@mryates any plans for them to hold one in Ireland ? """;;;;;;;;;
"4,""1574128050"",""Tue Apr 21 04:21:29 PDT 2009"",""NO_QUERY"",""MaxH75"",""Just added 'fly a balloon' and 'travel to Marocco' to my life experience wish list. Silva, you got part in the latter one! """;;;;;;;;;
"4,""1574128074"",""Tue Apr 21 04:21:29 PDT 2009"",""NO_QUERY"",""catnip"",""@andyhartwell like the logo """;;;;;;;;;
"4,""1574128085"",""Tue Apr 21 04:21:29 PDT 2009"",""NO_QUERY"",""ReneeRawr234"",""Goodmorning !!  Eatingg Cereal Nd Getingg Readyy Forr Sckhool )""";;;;;;;;;
"4,""1574128134"",""Tue Apr 21 04:21:29 PDT 2009"",""NO_QUERY"",""roni_duani"",""@jeffpulver   have a nice flight""";;;;;;;;;
"4,""1574128216"",""Tue Apr 21 04:21:30 PDT 2009"",""NO_QUERY"",""loweryc"",""@tavincg Well, I figured the lmao was about the print thing, so yea """;;;;;;;;;
"4,""1574128255"",""Tue Apr 21 04:21:31 PDT 2009"",""NO_QUERY"",""rebeccaelf"",""@KristenjStewart Life's good, because of the Twiligh / New Moon cast. """;;;;;;;;;
"4,""1574128263"",""Tue Apr 21 04:21:32 PDT 2009"",""NO_QUERY"",""pennyman"",""@demmalition darling - dont be hating on the 'new shows' so much - dont forget how long it took COIN-OP TV LIVE to be fun! """;;;;;;;;;
"4,""1574128295"",""Tue Apr 21 04:21:32 PDT 2009"",""NO_QUERY"",""TrueGabe"",""@brett Aw! You're on Cali withdrawal! &lt";;;;;;;;;
"4,""1574128475"",""Tue Apr 21 04:21:34 PDT 2009"",""NO_QUERY"",""davidpeto"",""To make or not to make a phone call to a potential competitor - always make it -it can turn into an opportunity. Sometimes. """;"3 I don't blame you  Sorry you are not feeling 100% though. Taking it easy today?""";;;;;;;;
"4,""1574128573"",""Tue Apr 21 04:21:36 PDT 2009"",""NO_QUERY"",""ictguy"",""@adambrice Students I worked with today have only had their Netbooks 2 days -so the adventure begins  I'm learning how much I don't know!""";;;;;;;;;
"4,""1574128586"",""Tue Apr 21 04:21:36 PDT 2009"",""NO_QUERY"",""Pokerface_x"",""is smiling at the sunshine """;;;;;;;;;
"4,""1574128587"",""Tue Apr 21 04:21:37 PDT 2009"",""NO_QUERY"",""VineeKotharu"",""And so the dance begins... Morning Tweeple!! """;;;;;;;;;
"4,""1574128697"",""Tue Apr 21 04:21:37 PDT 2009"",""NO_QUERY"",""alpinista"",""April 21 YES!!! Today is MY day! Did I mention that I will go to Peru soon? http://tinyurl.com/d87h2e I am sooo glad """;;;;;;;;;
"4,""1574128699"",""Tue Apr 21 04:21:37 PDT 2009"",""NO_QUERY"",""ntnm"",""@trent_reznor  just sayin'""";;;;;;;;;
"4,""1574128794"",""Tue Apr 21 04:21:39 PDT 2009"",""NO_QUERY"",""DarkPiano"",""@CoCreatorRadio Morning! """;;;;;;;;;
"4,""1574128866"",""Tue Apr 21 04:21:41 PDT 2009"",""NO_QUERY"",""jimboeth"",""@perrilewis @salcg @happyhouse Have you guys met? You have a lot in common! Guardian, crafty stuff. Spread the love! """;;;;;;;;;
"4,""1574129013"",""Tue Apr 21 04:21:43 PDT 2009"",""NO_QUERY"",""clouddancefest"",""@garyhills Haha, of course not - thanks for link! Just got ITunes installed on other PC, ready to download """;;;;;;;;;
"4,""1574129138"",""Tue Apr 21 04:21:44 PDT 2009"",""NO_QUERY"",""drandrewjackson"",""planes, trains, autos, buses for 3 wks in Turkey.  Headed to AZ.  Plane delayed 6 hours in Istanbul.  NY and then home """;;;;;;;;;
"4,""1574129144"",""Tue Apr 21 04:21:44 PDT 2009"",""NO_QUERY"",""HelenTWilliams"",""50 miles taking in the mega loop for next weeks last blow out session. Watched the sunrise on a beautiful morning """;;;;;;;;;
"4,""1574129223"",""Tue Apr 21 04:21:46 PDT 2009"",""NO_QUERY"",""HorrorMovies"",""@stonecypher gracias, we added your link to ours as well """;;;;;;;;;
"4,""1574129226"",""Tue Apr 21 04:21:45 PDT 2009"",""NO_QUERY"",""marichella"",""do you want read my twitter? you can  I haven't anything to hide ^^""";;;;;;;;;
"4,""1574129273"",""Tue Apr 21 04:21:47 PDT 2009"",""NO_QUERY"",""xmillehliciuosz"",""@kimjensen thanks. """;;;;;;;;;
"4,""1574129333"",""Tue Apr 21 04:21:46 PDT 2009"",""NO_QUERY"",""ThistledownJohn"",""@rpgmp3 Morning would be much better if it started in the afternoon! """;;;;;;;;;
"4,""1574129335"",""Tue Apr 21 04:21:46 PDT 2009"",""NO_QUERY"",""koalacuddle"",""despite meeting great people and seeing fabulous places, cuddling a koala remains the highlight so far! They are adorable, I love them """;;;;;;;;;
"4,""1574129344"",""Tue Apr 21 04:21:47 PDT 2009"",""NO_QUERY"",""jessicakunkel16"",""You got your feet in LA, but your mind's in Tennessee. """;;;;;;;;;
"4,""1574129350"",""Tue Apr 21 04:21:47 PDT 2009"",""NO_QUERY"",""Video_Girl_Kamy"",""I bought white Convers! They're so wonderful """;;;;;;;;;
"4,""1574129453"",""Tue Apr 21 04:21:49 PDT 2009"",""NO_QUERY"",""kimberley_"",""got 93% for first digital design assignment. """;;;;;;;;;
"4,""1574129460"",""Tue Apr 21 04:21:49 PDT 2009"",""NO_QUERY"",""claireprocter"",""@plannersusanna I'm not so bad, ta. Am sure I'll bump into you again some point soon at some shindig or other """;;;;;;;;;
"4,""1574129476"",""Tue Apr 21 04:21:49 PDT 2009"",""NO_QUERY"",""girlyoudontknow"",""Granting wishes is so addicting """;;;;;;;;;
"4,""1574129547"",""Tue Apr 21 04:21:50 PDT 2009"",""NO_QUERY"",""Margauxx_"",""Still working while listenning music """;;;;;;;;;
"4,""1574129550"",""Tue Apr 21 04:21:50 PDT 2009"",""NO_QUERY"",""GlennCoolier"",""@The_Big_Tweet Thanks for following in me """;;;;;;;;;
"4,""1574129558"",""Tue Apr 21 04:21:51 PDT 2009"",""NO_QUERY"",""AWFRox"",""getting ready to go pick up my brother  thinking I have the worst judge of character in the world, even my bff's treat me like crap""";;;;;;;;;
"4,""1574129613"",""Tue Apr 21 04:21:50 PDT 2009"",""NO_QUERY"",""mayku"",""free ben &amp";;;;;;;;;
"4,""1574129618"",""Tue Apr 21 04:21:51 PDT 2009"",""NO_QUERY"",""torilovesbradie"",""@charlii1 yeah i would love you to come over tmrw nite  we can just chill! i have the orthodontist at 5:00 so do u wanna come after? xx""";" jerry's today !  see you around guys !""";;;;;;;;
"4,""1574129687"",""Tue Apr 21 04:21:52 PDT 2009"",""NO_QUERY"",""lacquerheart"",""Back from last min decision dinner with my dearest  Can't wait for exams to end now so i can see him again!""";;;;;;;;;
"4,""1574129726"",""Tue Apr 21 04:21:53 PDT 2009"",""NO_QUERY"",""Zillafag"",""@JayT I think ya have to suck some twitdick to get it to twitwork """;;;;;;;;;
"4,""1574129785"",""Tue Apr 21 04:21:53 PDT 2009"",""NO_QUERY"",""Winstonita"",""@guybatty Not such fun";;;;;;;;;
"4,""1574129813"",""Tue Apr 21 04:21:54 PDT 2009"",""NO_QUERY"",""fossilfoundry"",""@mollydotcom I can't believe it, I got an email reply from Hakon Wun Lie in regards to an Opera question I had... """;" wot's wrong wiv fresh fruit? dried fruit more fattening """;;;;;;;;
"4,""1574129869"",""Tue Apr 21 04:21:55 PDT 2009"",""NO_QUERY"",""SuzanneSchon"",""Is totally new to twitter but has just had a shower n if feeling nice and clean """;;;;;;;;;
"4,""1574129901"",""Tue Apr 21 04:21:55 PDT 2009"",""NO_QUERY"",""TomAllen1965"",""Good morning! """;;;;;;;;;
"4,""1574130092"",""Tue Apr 21 04:21:58 PDT 2009"",""NO_QUERY"",""HRKenn"",""Oh Mr. Sun sun Mr. Golden sun please shine down on me  ?? PLEASE?!?""";;;;;;;;;
"4,""1574130114"",""Tue Apr 21 04:21:58 PDT 2009"",""NO_QUERY"",""yeahidkmaybe"",""My babe's coming over! Yay! """;;;;;;;;;
"4,""1574130155"",""Tue Apr 21 04:21:58 PDT 2009"",""NO_QUERY"",""Sheamus"",""@shadowsinstone Thanks, and you're very welcome. """;;;;;;;;;
"4,""1574130198"",""Tue Apr 21 04:21:59 PDT 2009"",""NO_QUERY"",""BrawdCeridwolf"",""@EvilGayTwin Hey, you still gained me dude """;;;;;;;;;
"4,""1574130201"",""Tue Apr 21 04:21:59 PDT 2009"",""NO_QUERY"",""seautumn"",""change size of images~~  please fix it~~""";;;;;;;;;
"4,""1574130224"",""Tue Apr 21 04:21:59 PDT 2009"",""NO_QUERY"",""rootbox"",""new notebook arrive friday (i hope) """;;;;;;;;;
"4,""1574130228"",""Tue Apr 21 04:22:00 PDT 2009"",""NO_QUERY"",""scally_dandan"",""@stephenfry will check tweetie out, i hope you have shares / get commission """;;;;;;;;;
"4,""1574130393"",""Tue Apr 21 04:22:02 PDT 2009"",""NO_QUERY"",""Fifi1976"",""@DianneMcA LOL some blocking required """;;;;;;;;;
"4,""1574130488"",""Tue Apr 21 04:22:04 PDT 2009"",""NO_QUERY"",""willbreteau"",""http://twitpic.com/3pilv - Gay Toilet artwork... Some so people get inspiration in weird places! """;;;;;;;;;
"4,""1574130533"",""Tue Apr 21 04:22:05 PDT 2009"",""NO_QUERY"",""TowerofBabble"",""via @iantalbot: Guys, say hello to Lucy, @honey01, who has bravely decided to join our happy band of brothers and sisters. """;;;;;;;;;
"4,""1574130592"",""Tue Apr 21 04:22:05 PDT 2009"",""NO_QUERY"",""crazyXmallie"",""I bought a 3ft long puzzle of the Last Supper  I just have to mail it. I wonder how many piece it has...""";;;;;;;;;
"4,""1574130699"",""Tue Apr 21 04:22:06 PDT 2009"",""NO_QUERY"",""besz"",""@Dutchiedude LOL European Connection Service getting paid 5 quid for this?  rofl!""";;;;;;;;;
"4,""1574130762"",""Tue Apr 21 04:22:08 PDT 2009"",""NO_QUERY"",""tequilakaz"",""have had to use a LOT of gray matter to get to this point - but the end result makes it all worth while ! """;;;;;;;;;
"4,""1574130835"",""Tue Apr 21 04:22:09 PDT 2009"",""NO_QUERY"",""joanamrsc"",""@LiaWhiting bom dia """;;;;;;;;;
"4,""1574130857"",""Tue Apr 21 04:22:09 PDT 2009"",""NO_QUERY"",""Arual_Sinned"",""@Bluecherub Thanks!! Went well, had a really nice doctor and she gave me some medicen, now we wait and see  Glad Tobin likes them, bless!""";;;;;;;;;
"4,""1574130882"",""Tue Apr 21 04:22:09 PDT 2009"",""NO_QUERY"",""slayerroly"",""is up and at 'em this morning... feeling great and gonna make this a great day """;;;;;;;;;
"4,""1574130938"",""Tue Apr 21 04:22:11 PDT 2009"",""NO_QUERY"",""aekins"",""@pauIy @fgasking Yep Hi Frank...we have met once or twice...now following you """;;;;;;;;;
"4,""1574131010"",""Tue Apr 21 04:22:11 PDT 2009"",""NO_QUERY"",""4LeafCloverGirl"",""Twitter etiquette #2: ReTweet your friends ... and they will ReTweet you!  """;;;;;;;;;
"4,""1574131043"",""Tue Apr 21 04:22:11 PDT 2009"",""NO_QUERY"",""Video_Girl_Kamy"",""I bought white Converse!So wonderful """;;;;;;;;;
"4,""1574131065"",""Tue Apr 21 04:22:12 PDT 2009"",""NO_QUERY"",""ruffguts69"",""Chillin on the couch """;;;;;;;;;
"4,""1574131102"",""Tue Apr 21 04:22:13 PDT 2009"",""NO_QUERY"",""seph300"",""Stilled made it further than Souser Scum lol """;;;;;;;;;
"4,""1574131137"",""Tue Apr 21 04:22:13 PDT 2009"",""NO_QUERY"",""MissWillow"",""Excited about the prospects of a new day!!!!!!!  I think it's going to be a good one...just has that good vibe going   """;;;;;;;;;
"4,""1574131184"",""Tue Apr 21 04:22:15 PDT 2009"",""NO_QUERY"",""LaDy_aLySsa"",""@KattPackAllDay THIS SHIT RIGHT HEREEEEEEEEE """;;;;;;;;;
"4,""1574131235"",""Tue Apr 21 04:22:15 PDT 2009"",""NO_QUERY"",""aruntp"",""@pranav_teegs thats becasuehe has shit in his name  Why is http://twitter.com/ShashiTharoor blocked in Pilani""";;;;;;;;;
"4,""1675718202"",""Fri May 01 20:10:11 PDT 2009"",""NO_QUERY"",""Riseon"",""Wtf? Its sprinkling?? It can't rain on our parade """;;;;;;;;;
"4,""1675718256"",""Fri May 01 20:10:11 PDT 2009"",""NO_QUERY"",""ledshamrocks"",""is going for a coffee with mum """;;;;;;;;;
"4,""1675718351"",""Fri May 01 20:10:12 PDT 2009"",""NO_QUERY"",""DavidaBWilliams"",""at home spending some much needed time with myself  night tweets""";;;;;;;;;
"4,""1675718417"",""Fri May 01 20:10:12 PDT 2009"",""NO_QUERY"",""MaryFerch"",""Interesting night...really good movie! Really wanting the watch the first X-Men now. """;;;;;;;;;
"4,""1675718485"",""Fri May 01 20:10:13 PDT 2009"",""NO_QUERY"",""sexiepixie"",""thank you guys for all your suggestions on places for me to live...i appreciate it """;;;;;;;;;
